"lat_dec","lon_dec","hour_dec","boatspeed_mph","turbidity_ntu","sp_cond_ms_cm","pH","wtemp_c","B3","B4","ndti","ndti_flag","class"
33.68936,-98.39217,12.36624,16.20908,44.91576,646.9545,8.57,30.3753,1184,1158,-0.01110162,0,"water"
33.68928,-98.39222,12.36657,16.1,44.8735,646.8893,8.57,30.37488,1184,1158,-0.01110162,0,"water"
33.68919,-98.39226,12.3669,16.1,44.89405,646.967,8.57,30.37388,1216,1180,-0.01502504,0,"water"
33.68912,-98.39232,12.36723,16.20458,45.0125,647.0318,8.57,30.36985,1200,1164,-0.01522843,0,"water"
33.68904,-98.39239,12.36757,16.3,44.58987,646.9706,8.57,30.36793,1204,1196,-0.003333333,0,"water"
33.68897,-98.39245,12.36791,16.34589,43.66941,646.8527,8.57,30.37167,1290,1216,-0.02952913,0,"water"
33.6889,-98.39251,12.36824,16.4,43.19071,646.85,8.57,30.3639,1222,1194,-0.0115894,0,"water"
33.68883,-98.39258,12.36857,16.65578,43.41573,646.9093,8.57,30.35716,1232,1196,-0.01482702,0,"water"
33.68876,-98.39265,12.36889,16.70177,43.54307,647,8.57,30.36182,1232,1190,-0.01734104,0,"water"
33.6887,-98.39273,12.36922,16.81763,43.10544,647,8.57,30.37,1204,1174,-0.01261564,0,"water"
33.68863,-98.3928,12.36953,16.96376,42.79882,647,8.572657,30.37,1174,1156,-0.007725322,0,"water"
33.68857,-98.39288,12.36985,17.05299,42.66697,647,8.583818,30.36608,1174,1156,-0.007725322,0,"water"
33.6885,-98.39295,12.37018,16.87206,42.62329,647,8.592132,30.3542,1172,1150,-0.009474591,0,"water"
33.68844,-98.39303,12.3705,16.48236,42.5077,647,8.589362,30.34736,1172,1144,-0.01208981,0,"water"
33.68837,-98.39311,12.37083,16.10528,42.23119,647,8.580147,30.35158,1170,1144,-0.01123596,0,"water"
33.68831,-98.39318,12.37116,16.08175,41.77722,646.9848,8.58,30.36,1170,1144,-0.01123596,0,"water"
33.68825,-98.39326,12.3715,16,41.66569,646.872,8.58,30.36,1160,1136,-0.01045296,0,"water"
33.68818,-98.39333,12.37183,15.94172,42.2892,646.732,8.58,30.36,1166,1138,-0.01215278,0,"water"
33.68812,-98.39341,12.37217,15.9,43.0154,646.5587,8.58,30.36,1166,1138,-0.01215278,0,"water"
33.68806,-98.39348,12.37252,15.9,42.85248,646.3765,8.58,30.36,1162,1138,-0.01043478,0,"water"
33.68798,-98.39356,12.37286,15.9,42.24297,646.2883,8.58,30.3575,1166,1134,-0.01391304,0,"water"
33.68792,-98.39363,12.3732,15.7936,42.02021,646.2645,8.58,30.34546,1142,1136,-0.002633889,0,"water"
33.68785,-98.39371,12.37355,15.08891,42.26395,646.1824,8.58,30.33746,1152,1134,-0.007874016,0,"water"
33.68779,-98.39378,12.3739,14.0781,42.50775,646.0979,8.58,30.34193,1176,1144,-0.0137931,0,"water"
33.68773,-98.39386,12.37428,13.31709,42.27212,646.0057,8.58,30.34655,1168,1140,-0.01213172,0,"water"
33.68766,-98.39393,12.37469,13.02313,42.4,645.9077,8.58,30.33135,1180,1150,-0.01287554,0,"water"
33.68759,-98.394,12.3751,12.73057,42.63506,645.8102,8.58,30.32841,1156,1146,-0.004344049,0,"water"
33.68753,-98.39407,12.37551,12.43026,42.00452,645.7101,8.58,30.33874,1164,1136,-0.01217391,0,"water"
33.68745,-98.39414,12.37595,12.11322,40.91982,645.7022,8.58,30.32661,1194,1162,-0.01358234,0,"water"
33.68739,-98.3942,12.37641,11.8,40.1025,645.6199,8.58,30.31699,1188,1174,-0.00592718,0,"water"
33.68731,-98.39427,12.37686,11.8,40.23613,645.6437,8.585745,30.32167,1188,1174,-0.00592718,0,"water"
33.68724,-98.39434,12.37732,11.8,41.10445,645.5606,8.601125,30.30888,1188,1152,-0.01538462,0,"water"
33.68717,-98.3944,12.37779,11.80345,41.06915,645.4184,8.598046,30.31167,1188,1132,-0.02413793,0,"water"
33.6871,-98.39447,12.37824,12.03029,40.44481,645.4449,8.59,30.30407,1182,1128,-0.02337662,0,"water"
33.68703,-98.39453,12.37868,12.25163,40.45127,645.3914,8.59,30.29796,1170,1140,-0.01298701,0,"water"
33.68696,-98.39459,12.37913,12.4,40.03003,645.4097,8.59,30.30167,1170,1140,-0.01298701,0,"water"
33.68688,-98.39466,12.37956,12.6415,40.85009,645.3683,8.59,30.28862,1180,1144,-0.01549053,0,"water"
33.68681,-98.39473,12.37999,12.8938,42.13481,645.2677,8.59,30.29152,1166,1146,-0.008650519,0,"water"
33.68674,-98.39479,12.38041,13.14751,41.66164,645.2175,8.59,30.28613,1186,1136,-0.02153316,0,"water"
33.68666,-98.39486,12.38081,13.38222,41.02007,645.1697,8.59,30.27697,1184,1122,-0.02688638,0,"water"
33.68659,-98.39492,12.38121,13.6,40.98339,645.2167,8.59,30.28167,1184,1122,-0.02688638,0,"water"
33.68652,-98.39498,12.38163,13.42957,40.89247,645.1173,8.59,30.27173,1174,1128,-0.01998262,0,"water"
33.68645,-98.39505,12.38204,13.23269,41.07276,644.9609,8.59,30.26835,1178,1118,-0.0261324,0,"water"
33.68638,-98.39512,12.38245,12.85168,41.00123,644.9581,8.59,30.27857,1184,1150,-0.01456727,0,"water"
33.68632,-98.3952,12.38287,12.5697,40.35561,645.0167,8.59,30.26787,1178,1144,-0.01464255,0,"water"
33.68625,-98.39527,12.3833,11.5899,39.93439,644.9131,8.59,30.25704,1176,1134,-0.01818182,0,"water"
33.68619,-98.39535,12.38377,9.516559,39.10843,644.8477,8.59,30.26641,1174,1148,-0.01119724,0,"water"
33.68612,-98.39543,12.38431,8.087186,39.51273,644.7379,8.59,30.27,1160,1146,-0.006071119,0,"water"
33.68606,-98.3955,12.385,7.49887,40.67348,644.6666,8.59,30.26163,1160,1168,0.003436426,0,"water"
33.68602,-98.3956,12.38575,7.1,39.98396,644.5765,8.59,30.2502,1144,1150,0.002615519,0,"water"
33.68598,-98.39569,12.38653,7.6,39.70641,644.4837,8.59,30.26,1174,1150,-0.01032702,0,"water"
33.68594,-98.39579,12.38724,7.658234,39.50339,644.6,8.59,30.26,1152,1126,-0.01141352,0,"water"
33.6859,-98.39589,12.38797,5.619914,40.17251,644.6,8.59,30.26,1152,1132,-0.008756567,0,"water"
33.68587,-98.39599,12.38886,7.254823,39.15193,644.8303,8.59,30.26,1164,1136,-0.01217391,0,"water"
33.68583,-98.39609,12.38966,6.862237,39.71575,644.9925,8.59,30.26,1148,1126,-0.009674582,0,"water"
33.6858,-98.39618,12.39048,6.6,39.1941,645.0577,8.59,30.26,1162,1134,-0.01219512,0,"water"
33.68575,-98.39628,12.39128,6.6,39.70011,645.1033,8.59,30.27534,1164,1118,-0.02015776,0,"water"
33.68569,-98.39636,12.39205,6.919618,39.60843,644.9668,8.59,30.288,1170,1138,-0.01386482,0,"water"
33.68562,-98.39642,12.3928,7.391294,39.45746,644.6702,8.599349,30.28833,1152,1128,-0.01052632,0,"water"
33.68554,-98.39648,12.39363,7.2,39.57898,644.095,8.610659,30.30178,1170,1144,-0.01123596,0,"water"
33.68546,-98.39654,12.39449,7.1,40.05268,643.6514,8.6,30.2968,1156,1122,-0.01492537,0,"water"
33.68539,-98.39659,12.39501,6.56785,40.38777,643.5262,8.6,30.28955,1152,1116,-0.01587302,0,"water"
33.68531,-98.39665,12.39585,6.522432,40.11875,643.1258,8.6,30.26695,1132,1108,-0.01071429,0,"water"
33.68524,-98.39671,12.39666,7.297837,39.97934,642.8172,8.6,30.26013,1154,1136,-0.007860262,0,"water"
33.68518,-98.39679,12.39742,7.027342,39.6259,642.6273,8.6,30.25091,1146,1134,-0.005263158,0,"water"
33.68512,-98.39688,12.39821,7.20764,39.75561,642.3462,8.6,30.24154,1164,1138,-0.01129453,0,"water"
33.68507,-98.39697,12.39894,7.261158,39.90268,642.1865,8.6,30.24167,1188,1148,-0.01712329,0,"water"
33.68503,-98.39706,12.39972,6.103088,40.42673,642.1826,8.6,30.22664,1148,1118,-0.01323919,0,"water"
33.68499,-98.39716,12.40063,5.672676,40.4081,642.2395,8.6,30.21576,1152,1108,-0.01946903,0,"water"
33.68495,-98.39726,12.40163,5.987288,40.86417,642.3,8.618517,30.20375,1142,1092,-0.02238138,0,"water"
33.68491,-98.39735,12.40253,6.109802,40.14753,642.3947,8.61,30.20249,1190,1138,-0.02233677,0,"water"
33.68486,-98.39744,12.40334,6.3,40.78865,642.2801,8.61,30.21,1152,1108,-0.01946903,0,"water"
33.68481,-98.39753,12.40422,6.4,40.28492,642.4038,8.61,30.21,1148,1146,-0.0008718396,0,"water"
33.68475,-98.39761,12.40501,6.6,40.54903,642.2781,8.61,30.21,1202,1124,-0.03353396,0,"water"
33.6847,-98.3977,12.40584,6.6,41.21302,642.2118,8.61,30.23014,1180,1148,-0.0137457,0,"water"
33.68463,-98.39777,12.40668,6.9,41.52185,641.8302,8.610385,30.22,1190,1158,-0.01362862,0,"water"
33.68457,-98.39785,12.40744,6.9,41.74216,641.5802,8.632663,30.23765,1154,1156,0.0008658009,0,"water"
33.68451,-98.39792,12.40826,6.2,41.71951,640.9682,8.62,30.23218,1164,1158,-0.002583979,0,"water"
33.68445,-98.39801,12.40908,6.7,41.93993,640.4674,8.62,30.23,1204,1180,-0.01006711,0,"water"
33.68439,-98.39809,12.40992,6.429262,40.82153,640.0223,8.62,30.23,1178,1156,-0.009425878,0,"water"
33.68433,-98.39817,12.41077,6.378396,41.60662,639.436,8.62,30.21252,1204,1182,-0.009220453,0,"water"
33.68426,-98.39824,12.41159,6.472257,41.2934,639.2306,8.62,30.20092,1250,1228,-0.008878128,0,"water"
33.68419,-98.3983,12.41241,6.4,41.44573,639.0335,8.62,30.19112,1248,1248,0,0,"water"
33.6841,-98.39834,12.41323,6.86443,42.79936,638.7356,8.62,30.18118,1540,1400,-0.04761905,0,"water"
33.68401,-98.39835,12.41403,4.994998,43.73641,638.7085,8.634239,30.15998,1356,1372,0.005865103,0,"water"
33.68392,-98.39835,12.4151,4.9,43.07538,638.6564,8.63,30.14042,1166,1128,-0.01656495,0,"water"
33.68383,-98.39834,12.41623,3.7,44.31189,638.651,8.63,30.12373,1128,1128,0,0,"water"
33.68374,-98.39832,12.41771,2.8,42.98779,638.8721,8.63,30.10547,1128,1106,-0.009847807,0,"water"
33.68365,-98.39832,12.41991,2.030707,41.54333,639.0898,8.63,30.09167,1146,1180,0.01461737,0,"water"
33.68356,-98.39832,12.42627,1.042934,47.95449,642.402,8.593107,29.75504,1158,1172,0.006008584,0,"water"
33.68348,-98.39833,12.42928,0.8418494,46.81773,641.1806,8.595154,29.84876,1152,1176,0.01030928,0,"water"
33.68339,-98.39834,12.4321,3.427313,47.18877,641.1,8.59,29.88859,1156,1166,0.004306632,0,"water"
33.6833,-98.39829,12.43377,2.544496,45.61208,641.3648,8.575191,29.89371,1160,1218,0.02439024,0,"water"
33.68326,-98.3982,12.43611,2,45.80311,642.4003,8.58,29.86999,1156,1216,0.02529511,0,"water"
33.68326,-98.3981,12.43918,2.512242,48.55524,642.9687,8.57,29.82698,1160,1224,0.02684564,0,"water"
33.68332,-98.39802,12.44087,3.212346,49.81848,642.8897,8.57,29.82023,1154,1216,0.02616034,0,"water"
33.6834,-98.39798,12.44243,3.42604,48.55565,642.3724,8.547535,29.82,1156,1200,0.01867572,0,"water"
33.68349,-98.39797,12.44399,2.525176,47.87076,641.6626,8.56,29.82312,1160,1180,0.008547009,0,"water"
33.68358,-98.39796,12.44685,1.6,44.72896,640.8567,8.565411,29.89766,1160,1180,0.008547009,0,"water"
33.68367,-98.39797,12.45126,1.405424,42.07459,639.8648,8.58,30.00458,1132,1136,0.001763668,0,"water"
33.68376,-98.39799,12.45357,3.3,42.2266,638.9859,8.59,30.08845,1130,1126,-0.00177305,0,"water"
33.68384,-98.39796,12.45495,4.249789,43.71962,638.5945,8.59,30.10888,1146,1128,-0.007915567,0,"water"
33.68391,-98.3979,12.45621,4.808631,42.12345,638.4046,8.605316,30.12652,1150,1124,-0.0114336,0,"water"
33.68398,-98.39784,12.45728,5.5224,43.00411,638.4354,8.6,30.13408,1136,1124,-0.005309735,0,"water"
33.68406,-98.39776,12.45828,5.6,43.02477,638.5678,8.617826,30.14605,1122,1118,-0.001785714,0,"water"
33.68413,-98.3977,12.45926,5.7,43.00027,638.7782,8.61,30.16661,1140,1122,-0.00795756,0,"water"
33.68419,-98.39762,12.46021,5.7,43.90557,639.1169,8.61,30.17879,1144,1108,-0.01598579,0,"water"
33.68426,-98.39756,12.46113,6.19186,41.82376,639.4316,8.61,30.21054,1150,1118,-0.01410935,0,"water"
33.68432,-98.39748,12.46207,4.853691,42.95753,639.8463,8.61,30.23309,1146,1108,-0.01685892,0,"water"
33.68438,-98.39739,12.46313,5.2,42.94849,640.2281,8.630935,30.28281,1140,1118,-0.009743136,0,"water"
33.68443,-98.39731,12.4642,5.5,43.25698,640.6107,8.62,30.29827,1150,1122,-0.01232394,0,"water"
33.68448,-98.39722,12.46521,4.526132,42.87927,640.8044,8.62,30.34123,1136,1120,-0.007092199,0,"water"
33.68454,-98.39713,12.46636,4.690367,41.79899,640.8381,8.62,30.37071,1148,1124,-0.01056338,0,"water"
33.68459,-98.39705,12.4675,5.201553,41.76835,640.7013,8.62,30.38997,1136,1120,-0.007092199,0,"water"
33.68465,-98.39696,12.46848,6.152377,40.62381,640.9071,8.62,30.40008,1154,1104,-0.02214349,0,"water"
33.6847,-98.39688,12.46936,6.1,40.99554,640.9644,8.62,30.42797,1146,1128,-0.007915567,0,"water"
33.68476,-98.39679,12.47024,5.481014,40.6779,640.9833,8.62,30.43743,1132,1098,-0.01524664,0,"water"
33.6848,-98.3967,12.47115,6.427461,39.74693,641.2879,8.62,30.44046,1134,1088,-0.02070207,0,"water"
33.68483,-98.3966,12.47206,6.8,40.48343,641.3127,8.62,30.45137,1142,1110,-0.01420959,0,"water"
33.68488,-98.3965,12.47287,6,40.58907,641.4109,8.62,30.44273,1134,1102,-0.01431127,0,"water"
33.68492,-98.39641,12.47373,6.022499,41.84115,641.4351,8.62,30.46111,1124,1094,-0.0135257,0,"water"
33.68496,-98.39631,12.47464,6.370326,41.31051,641.4247,8.62,30.45,1134,1092,-0.01886792,0,"water"
33.68499,-98.39621,12.47555,6.498421,41.83191,641.5991,8.62,30.45,1152,1104,-0.0212766,0,"water"
33.68504,-98.39612,12.47639,6.798192,42.14257,641.7021,8.62,30.45,1148,1116,-0.01413428,0,"water"
33.68507,-98.39602,12.47724,6.811963,41.34171,641.8353,8.62,30.45903,1144,1114,-0.01328609,0,"water"
33.68512,-98.39592,12.478,7,40.37915,641.9917,8.62,30.4694,1166,1094,-0.03185841,0,"water"
33.68515,-98.39582,12.47886,5.765403,41.60936,642.1756,8.62,30.46,1156,1094,-0.02755556,0,"water"
33.68519,-98.39573,12.47975,6.5,40.24153,642.324,8.62,30.46,1154,1100,-0.02395741,0,"water"
33.68523,-98.39563,12.48064,6.340085,40.25814,642.3767,8.62,30.46,1168,1126,-0.01830863,0,"water"
33.68527,-98.39553,12.48147,6.346227,40.62458,642.3589,8.62,30.46,1166,1116,-0.0219106,0,"water"
33.68532,-98.39545,12.48227,6.752991,40.20636,642.5052,8.62,30.46,1168,1120,-0.02097902,0,"water"
33.68538,-98.39536,12.48302,6.5,39.72848,642.4121,8.62,30.46,1172,1134,-0.01647875,0,"water"
33.68544,-98.39528,12.4838,6.666485,40.45232,642.5609,8.62,30.46,1160,1122,-0.01665206,0,"water"
33.68551,-98.39521,12.48457,7,40.11523,642.6817,8.62,30.46,1166,1124,-0.01834061,0,"water"
33.68557,-98.39514,12.48531,7,40.4841,642.8875,8.62,30.46,1174,1134,-0.01733102,0,"water"
33.68564,-98.39506,12.48609,7,39.15229,643.0908,8.62,30.46768,1178,1118,-0.0261324,0,"water"
33.68571,-98.395,12.48708,7.598302,39.32663,643.333,8.602966,30.48248,1172,1126,-0.02001741,0,"water"
33.68578,-98.39494,12.4876,7.664758,39.28115,643.3491,8.598429,30.47539,1192,1130,-0.02670112,0,"water"
33.68585,-98.39487,12.48824,7.534406,38.54158,643.4052,8.61,30.47,1192,1130,-0.02670112,0,"water"
33.68592,-98.3948,12.48899,7.46242,38.60735,643.5417,8.61,30.47,1182,1128,-0.02337662,0,"water"
33.68599,-98.39472,12.4897,7.5,38.66659,643.6778,8.61,30.47,1182,1118,-0.02782609,0,"water"
33.68606,-98.39466,12.49041,7.5,39.67322,643.8989,8.61,30.44839,1174,1112,-0.02712161,0,"water"
33.68613,-98.39459,12.49113,7.507218,40.76034,644.0775,8.61,30.45083,1170,1126,-0.01916376,0,"water"
33.68621,-98.39453,12.49181,7.8,40.02251,644.4528,8.61,30.43491,1170,1126,-0.01916376,0,"water"
33.68628,-98.39446,12.49248,7.8,40.70877,644.6941,8.61,30.42687,1158,1128,-0.01312336,0,"water"
33.68635,-98.39441,12.49318,7.8,41.06252,644.5947,8.61,30.42655,1166,1134,-0.01391304,0,"water"
33.68643,-98.39434,12.49387,7.521769,41.01582,644.7082,8.61,30.42131,1170,1122,-0.02094241,0,"water"
33.6865,-98.39429,12.49463,6.5,40.2606,644.7002,8.587793,30.43,1176,1116,-0.02617801,0,"water"
33.68658,-98.39423,12.4955,6.940279,40.12657,644.6,8.6,30.43,1176,1122,-0.02349869,0,"water"
33.68666,-98.39419,12.4963,5.557049,41.23438,644.8225,8.6,30.43,1174,1134,-0.01733102,0,"water"
33.68674,-98.39414,12.49725,5.3,41.57863,644.7963,8.6,30.43093,1174,1130,-0.01909722,0,"water"
33.68682,-98.39409,12.49839,3.980709,41.72104,644.9058,8.6,30.44833,1168,1124,-0.01919721,0,"water"
33.6869,-98.39404,12.49976,4.913409,42.31525,644.9112,8.6,30.47045,1182,1128,-0.02337662,0,"water"
33.68698,-98.39399,12.50075,5.270234,42.37692,645.0982,8.6,30.47653,1146,1134,-0.005263158,0,"water"
33.68706,-98.39394,12.50168,6.005288,40.82134,645.2307,8.6,30.47895,1168,1132,-0.01565217,0,"water"
33.68715,-98.39389,12.50258,6,41.01137,645.1,8.6,30.48833,1170,1134,-0.015625,0,"water"
33.68722,-98.39384,12.50343,6.1,40.82004,645.1,8.6,30.50452,1146,1118,-0.01236749,0,"water"
33.6873,-98.39379,12.50429,6.24556,40.91346,645.1,8.6,30.5247,1148,1118,-0.01323919,0,"water"
33.68738,-98.39373,12.50525,4.808677,41.3344,645.1,8.6,30.55275,1168,1128,-0.0174216,0,"water"
33.68745,-98.39367,12.5063,5.302221,41.29601,645.1561,8.6,30.56616,1156,1122,-0.01492537,0,"water"
33.68753,-98.39362,12.50729,6,42.10441,645.4911,8.6,30.58322,1158,1116,-0.01846966,0,"water"
33.68761,-98.39356,12.50819,6.1,42.03007,645.7645,8.6,30.59989,1152,1116,-0.01587302,0,"water"
33.68767,-98.39349,12.50908,6.2,40.78639,645.8621,8.6,30.61621,1168,1130,-0.01653612,0,"water"
33.68773,-98.3934,12.50996,6.270325,41.23948,646.1234,8.592903,30.61951,1162,1122,-0.01751313,0,"water"
33.68778,-98.39331,12.51081,6.3,41.11811,646.1372,8.581279,30.64141,1182,1128,-0.02337662,0,"water"
33.68783,-98.39323,12.51169,6.658402,40.15761,646.2298,8.59,30.65798,1182,1128,-0.02337662,0,"water"
33.68788,-98.39314,12.51254,5.456347,41.45546,646.1997,8.59,30.64117,1170,1132,-0.01650738,0,"water"
33.68791,-98.39304,12.51345,6.471757,40.7518,646.2475,8.59,30.65761,1166,1144,-0.00952381,0,"water"
33.68795,-98.39293,12.51432,6.8,40.55347,646.1554,8.59,30.62935,1178,1150,-0.01202749,0,"water"
33.688,-98.39285,12.51512,7.027555,40.11046,645.855,8.59,30.61504,1180,1122,-0.02519548,0,"water"
33.68805,-98.39276,12.51584,7.8,39.13381,645.8326,8.59,30.6066,1170,1122,-0.02094241,0,"water"
33.68811,-98.39267,12.5165,7.861483,37.52927,645.6576,8.59,30.59551,1182,1122,-0.02604167,0,"water"
33.68817,-98.39259,12.5172,7.708041,38.21931,645.636,8.59,30.5786,1158,1104,-0.02387268,0,"water"
33.68822,-98.39251,12.51789,7.559423,37.8624,645.587,8.59,30.56563,1156,1130,-0.01137358,0,"water"
33.68829,-98.39243,12.51859,7.5,37.64939,645.7,8.59,30.55211,1156,1100,-0.0248227,0,"water"
33.68835,-98.39236,12.51934,6.174751,37.19946,645.7,8.605639,30.53958,1156,1100,-0.0248227,0,"water"
33.68842,-98.39229,12.52024,6.186463,38.81841,645.7,8.601128,30.52257,1146,1110,-0.01595745,0,"water"
33.6885,-98.39228,12.52115,6.355429,38.9555,645.7,8.6,30.50741,1156,1100,-0.0248227,0,"water"
33.68858,-98.39234,12.522,7.620652,40.04828,645.9241,8.6,30.50264,1156,1118,-0.01671064,0,"water"
33.68862,-98.39243,12.52269,7.935753,40.65921,646.0494,8.6,30.48381,1150,1130,-0.00877193,0,"water"
33.68864,-98.39253,12.52336,8.024184,41.14413,645.9927,8.6,30.4714,1158,1122,-0.01578947,0,"water"
33.68866,-98.39264,12.52401,8.626972,41.71501,646.1474,8.6,30.46026,1182,1172,-0.004248088,0,"water"
33.68868,-98.39275,12.52461,9.05826,41.17652,646.268,8.6,30.44972,1204,1174,-0.01261564,0,"water"
33.6887,-98.39285,12.52518,9.616128,41.3541,646.5615,8.6,30.43956,1180,1166,-0.005967604,0,"water"
33.68872,-98.39296,12.52575,10.24318,42.32388,646.9312,8.6,30.41856,1170,1158,-0.005154639,0,"water"
33.68874,-98.39306,12.52628,10.62423,42.16577,647.3346,8.6,30.42144,1180,1160,-0.008547009,0,"water"
33.68878,-98.39316,12.52679,10.88864,42.65435,647.7775,8.6,30.41852,1156,1158,0.0008643042,0,"water"
33.68883,-98.39325,12.52728,11.25902,43.75755,648.2393,8.6,30.42331,1172,1176,0.001703578,0,"water"
33.68888,-98.39335,12.52775,11.68036,43.9156,648.5804,8.6,30.43751,1150,1180,0.01287554,0,"water"
33.68893,-98.39343,12.52821,12.47806,43.77032,648.953,8.6,30.4563,1164,1182,0.007672634,0,"water"
33.68898,-98.39351,12.52863,13.64184,43.68054,649.4139,8.599502,30.46853,1164,1182,0.007672634,0,"water"
33.68905,-98.39358,12.52902,14.67878,44.13333,649.7043,8.586143,30.47877,1162,1184,0.009377664,0,"water"
33.68913,-98.39364,12.52939,15.73235,44.65351,649.8097,8.577365,30.49193,1162,1196,0.014419,0,"water"
33.68921,-98.39369,12.52973,16.82711,44.88685,649.9045,8.581893,30.50018,1166,1206,0.01686341,0,"water"
33.68929,-98.39373,12.53005,17.98369,45.0843,650.1084,8.59,30.50917,1166,1204,0.01603376,0,"water"
33.68938,-98.39375,12.53035,18.7764,45.59366,650.3661,8.59,30.5262,1152,1198,0.01957447,0,"water"
33.68947,-98.39377,12.53064,18.3398,46.17754,650.5418,8.59,30.54301,1162,1214,0.02188552,0,"water"
33.68956,-98.39378,12.53093,18.16483,46.39572,650.6293,8.59,30.55352,1156,1210,0.02282333,0,"water"
33.68965,-98.39378,12.53123,18.1,46.22053,650.7041,8.59,30.56417,1166,1212,0.01934399,0,"water"
33.68974,-98.39378,12.53152,18.191,46.09866,650.7561,8.59,30.57455,1148,1206,0.02463891,0,"water"
33.68983,-98.39376,12.5318,18.39738,46.22076,650.7914,8.59,30.58487,1164,1202,0.01606086,0,"water"
33.68992,-98.39374,12.53209,18.5,46.27917,650.8089,8.585573,30.59531,1180,1208,0.01172529,0,"water"
33.69001,-98.39372,12.53239,18.55883,46.16814,650.8069,8.574804,30.60588,1172,1186,0.005937235,0,"water"
33.6901,-98.39369,12.53268,18.7274,46.13472,650.8425,8.567877,30.61637,1146,1180,0.01461737,0,"water"
33.69018,-98.39366,12.53296,18.8,46.35843,650.9098,8.569901,30.62647,1146,1180,0.01461737,0,"water"
33.69027,-98.39362,12.53324,18.93072,46.64602,650.9769,8.577113,30.63654,1158,1186,0.01194539,0,"water"
33.69035,-98.39358,12.53352,19.06619,46.77307,650.9889,8.58,30.64662,1164,1188,0.01020408,0,"water"
33.69044,-98.39354,12.5338,19.1,46.83652,651.0063,8.58,30.65115,1174,1196,0.0092827,0,"water"
33.69052,-98.3935,12.53409,19.24419,46.93838,651.0647,8.58,30.65047,1166,1186,0.008503401,0,"water"
33.6906,-98.39345,12.53437,19.8166,47.01182,651.0464,8.58,30.65492,1160,1184,0.01023891,0,"water"
33.69068,-98.3934,12.53464,20.64556,46.90234,650.9974,8.58,30.66743,1184,1184,0,0,"water"
33.69076,-98.39336,12.53491,21.36439,46.74829,650.9833,8.574472,30.6783,1182,1186,0.001689189,0,"water"
33.69084,-98.39331,12.53516,22.01517,46.74245,651.0525,8.564747,30.68068,1172,1186,0.005937235,0,"water"
33.69092,-98.39326,12.53542,22.59812,46.75596,651.1165,8.558344,30.67917,1154,1202,0.02037351,0,"water"
33.691,-98.39321,12.53566,23.04948,46.67376,651.1146,8.558535,30.67958,1152,1204,0.02207131,0,"water"
33.69108,-98.39315,12.5359,23.36932,46.56063,651.0641,8.563592,30.68321,1164,1210,0.01937658,0,"water"
33.69116,-98.3931,12.53613,23.60726,46.56438,651,8.57,30.68857,1180,1210,0.0125523,0,"water"
33.69123,-98.39304,12.53637,23.69246,46.90944,651,8.57,30.69142,1164,1212,0.02020202,0,"water"
33.69131,-98.39299,12.5366,23.85124,47.31054,651,8.57,30.69671,1182,1212,0.01253133,0,"water"
33.69139,-98.39293,12.53682,23.95704,47.59636,651,8.57,30.69548,1172,1228,0.02333333,0,"water"
33.69146,-98.39287,12.53705,23.92624,47.79174,651,8.57,30.69456,1160,1210,0.02109705,0,"water"
33.69154,-98.39281,12.53727,23.76831,47.95472,651,8.57,30.6972,1164,1204,0.01689189,0,"water"
33.69162,-98.39275,12.53749,23.60899,48.17112,651,8.57,30.69985,1170,1206,0.01515152,0,"water"
33.69169,-98.39269,12.53771,23.52483,48.15953,651,8.57,30.7025,1172,1224,0.02170284,0,"water"
33.69176,-98.39263,12.53793,23.5,47.85108,651,8.565318,30.70052,1174,1214,0.01675042,0,"water"
33.69183,-98.39256,12.53816,23.38372,47.31368,650.9677,8.557145,30.69833,1174,1202,0.01178451,0,"water"
33.69191,-98.3925,12.5384,23.02052,46.74526,650.8905,8.549252,30.70095,1186,1220,0.01413134,0,"water"
33.69198,-98.39243,12.53863,22.35616,46.45463,650.7979,8.54698,30.71021,1186,1220,0.01413134,0,"water"
33.69205,-98.39237,12.53887,21.75561,46.72344,650.7693,8.55127,30.71307,1176,1234,0.02406639,0,"water"
33.69212,-98.3923,12.53911,21.38357,47.29287,650.8063,8.558259,30.70937,1186,1206,0.008361204,0,"water"
33.69219,-98.39224,12.53936,21.3,47.78029,650.8734,8.56,30.70266,1176,1202,0.01093356,0,"water"
33.69227,-98.39217,12.5396,21.47259,47.89756,650.8521,8.56,30.7,1202,1216,0.005789909,0,"water"
33.69234,-98.39211,12.53985,21.69485,47.73854,650.7614,8.56,30.70395,1202,1216,0.005789909,0,"water"
33.69241,-98.39204,12.5401,21.87536,47.54432,650.6875,8.56,30.71273,1184,1212,0.01168614,0,"water"
33.69247,-98.39197,12.54035,22.02744,47.51126,650.6575,8.56,30.72091,1188,1204,0.006688963,0,"water"
33.69254,-98.3919,12.5406,22.1161,47.71365,650.6279,8.56,30.72253,1182,1230,0.0199005,0,"water"
33.69261,-98.39183,12.54085,22.1715,47.99507,650.5945,8.56,30.71833,1184,1204,0.008375209,0,"water"
33.69268,-98.39176,12.54109,21.63958,48.02758,650.491,8.56,30.71833,1182,1212,0.01253133,0,"water"
33.69275,-98.39168,12.54134,21.43589,47.55134,650.3602,8.56,30.72791,1180,1210,0.0125523,0,"water"
33.69282,-98.39161,12.54158,21.46944,46.92467,650.287,8.56,30.7381,1186,1212,0.01084237,0,"water"
